Año,Día,Hora,SentidoNorte,SentidoSur
2023,261,4,128,111
2023,261,5,251,279
2023,261,6,850,673
2023,261,7,1242,1431
2023,261,8,2181,1829
2023,261,9,1912,1506
2023,261,10,1628,1533
2023,261,11,1019,976
2023,261,12,967,1375
2023,261,13,1813,1459
2023,261,14,2324,1951
2023,261,15,2483,2927
2023,261,16,3359,3381
2023,261,17,3898,3301
2023,261,18,4039,3638
2023,261,19,3788,3395
2023,261,20,2455,2079
2023,261,21,1807,1546
2023,261,22,1318,1158
2023,261,23,1241,1210
2023,262,0,254,240
2023,262,1,51,139
2023,262,2,57,60
2023,262,3,72,86
2023,262,4,140,95
2023,262,5,265,245
2023,262,6,545,877
2023,262,7,1965,1558
2023,262,8,2500,1605
2023,262,9,1956,1698
2023,262,10,1402,1496
2023,262,11,1576,1242
2023,262,12,1413,1037
2023,262,13,1351,1655
2023,262,14,2261,2127
2023,262,15,2080,2043
2023,262,16,2903,3317
2023,262,17,3004,3147
2023,262,18,3952,3695
2023,262,19,3888,3724
2023,262,20,2458,2906
2023,262,21,2431,1547
2023,262,22,1349,1420
2023,262,23,1376,892
2023,263,0,156,208
2023,263,1,160,186
2023,263,2,94,74
2023,263,3,59,99
2023,263,4,148,57
2023,263,5,303,302
2023,263,6,522,766
2023,263,7,1857,1775
2023,263,8,2489,2490
2023,263,9,1773,1621
2023,263,10,1415,1745
2023,263,11,960,1391
2023,263,12,1562,1115
2023,263,13,1663,1179
2023,263,14,1624,2256
2023,263,15,2385,2297
2023,263,16,2621,3449
2023,263,17,3595,3031
2023,263,18,4052,4353
2023,263,19,3910,3431
2023,263,20,2381,2532
2023,263,21,2368,1807
2023,263,22,1382,1592
2023,263,23,1169,1293
2023,264,0,384,397
2023,264,1,111,113
2023,264,2,98,51
2023,264,3,66,78
2023,264,4,86,84
2023,264,5,350,261
2023,264,6,643,733
2023,264,7,1425,1077
2023,264,8,1790,1659
2023,264,9,1560,1805
2023,264,10,1361,1625
2023,264,11,1160,1480
2023,264,12,1335,1533
2023,264,13,1334,1664
2023,264,14,2149,2318
2023,264,15,2500,2324
2023,264,16,3181,2811
2023,264,17,3307,3210
2023,264,18,4312,3620
2023,264,19,3445,3142
2023,264,20,2903,2607
2023,264,21,2029,2257
2023,264,22,1992,1270
2023,264,23,862,531
2023,265,0,166,112
2023,265,1,167,241
2023,265,2,74,65
2023,265,3,59,86
2023,265,4,80,97
2023,265,5,331,259
2023,265,6,733,506
2023,265,7,1018,1314
2023,265,8,1913,1726
2023,265,9,1471,1798
2023,265,10,1428,1520
2023,265,11,1538,1457
2023,265,12,1267,1380
2023,265,13,1212,1593
2023,265,14,1673,2137
2023,265,15,2146,2347
2023,265,16,3050,3428
2023,265,17,3718,3379
2023,265,18,3903,4396
2023,265,19,3862,3403
2023,265,20,2138,2661
2023,265,21,2267,2486
2023,265,22,1314,1843
2023,265,23,608,630
2023,266,0,290,167
2023,266,1,196,213
2023,266,2,77,86
2023,266,3,68,95
2023,266,4,87,97
2023,266,5,381,330
2023,266,6,975,665
2023,266,7,1594,1982
2023,266,8,1793,2460
2023,266,9,1723,1761
2023,266,10,1370,1179
2023,266,11,1129,1561
2023,266,12,1463,1422
2023,266,13,1116,1152
2023,266,14,2419,2335
2023,266,15,2896,2902
2023,266,16,3406,2629
2023,266,17,3849,3156
2023,266,18,3983,3787
2023,266,19,3294,3563
2023,266,20,2519,2572
2023,266,21,2141,2279
2023,266,22,1526,1805
2023,266,23,590,982
2023,267,0,235,120
2023,267,1,200,230
2023,267,2,93,74
2023,267,3,58,85
2023,267,4,123,77
2023,267,5,361,367
2023,267,6,518,881
2023,267,7,1675,1004
2023,267,8,1653,1527
2023,267,9,1757,1379
2023,267,10,1110,1379
2023,267,11,993,1561
2023,267,12,1421,1097
2023,267,13,1406,1149
2023,267,14,1627,2213
2023,267,15,2802,2354
2023,267,16,2912,2681
2023,267,17,3988,3484
2023,267,18,3673,4261
2023,267,19,3404,3654
2023,267,20,2886,2631
2023,267,21,2481,1502
2023,267,22,1232,1895
2023,267,23,926,1173
2023,268,0,288,385
2023,268,1,88,110
2023,268,2,65,77
2023,268,3,98,91
2023,268,4,51,94
2023,268,5,201,352
2023,268,6,653,882
2023,268,7,1292,1859
2023,268,8,1617,2370
2023,268,9,1684,1239
2023,268,10,1685,1411
2023,268,11,1008,1149
2023,268,12,1514,1325
2023,268,13,1557,1211
2023,268,14,2138,2003
2023,268,15,2743,2393
2023,268,16,2832,3458
2023,268,17,3943,3255
2023,268,18,4371,4032
2023,268,19,3761,3538
2023,268,20,2365,2656
2023,268,21,1527,1593
2023,268,22,1037,1547
2023,268,23,666,1477
2023,269,0,344,297
2023,269,1,140,159
2023,269,2,75,92
2023,269,3,86,97
2023,269,4,127,102
2023,269,5,374,269
2023,269,6,895,507
2023,269,7,1998,1253
2023,269,8,2321,2186
2023,269,9,1452,1434
2023,269,10,1036,1483
2023,269,11,1149,1276
2023,269,12,1447,1069
2023,269,13,1361,1127
2023,269,14,2395,1997
2023,269,15,2605,2886
2023,269,16,3380,2743
2023,269,17,3106,3023
2023,269,18,4243,4039
2023,269,19,3409,3625
2023,269,20,2442,2975
2023,269,21,2149,2089
2023,269,22,1494,1719
2023,269,23,1124,813
2023,270,0,201,143
2023,270,1,184,89
2023,270,2,66,71
2023,270,3,92,73
2023,270,4,130,134
2023,270,5,349,298
2023,270,6,795,649
2023,270,7,1078,1207
2023,270,8,1947,2287
2023,270,9,1859,1222
2023,270,10,1430,1566
2023,270,11,1369,1261
2023,270,12,810,1265
2023,270,13,1887,1676
2023,270,14,1675,2083
2023,270,15,2734,2609
2023,270,16,3488,2994
2023,270,17,3597,3666
2023,270,18,4216,4100
2023,270,19,3981,3520
2023,270,20,2170,2245
2023,270,21,2459,2122
2023,270,22,1169,1305
2023,270,23,1420,754
2023,271,0,196,216
2023,271,1,217,202
2023,271,2,76,76
2023,271,3,82,99
2023,271,4,53,104
2023,271,5,320,324
2023,271,6,648,869
2023,271,7,1928,1142
2023,271,8,2495,1764
2023,271,9,1215,2136
2023,271,10,1422,1403
2023,271,11,1511,1326
2023,271,12,1373,1149
2023,271,13,1649,1299
2023,271,14,1610,1707
2023,271,15,2216,2307
2023,271,16,3147,2748
2023,271,17,3215,3957
2023,271,18,3732,4276
2023,271,19,3213,3127
2023,271,20,2975,2944
2023,271,21,1650,2362
2023,271,22,1802,1413
2023,271,23,1394,959
2023,272,0,258,242
2023,272,1,245,183
2023,272,2,67,82
2023,272,3,93,92
2023,272,4,128,105
2023,272,5,222,368
2023,272,6,720,637
2023,272,7,1815,1179
2023,272,8,1962,2240
2023,272,9,2191,1833
2023,272,10,1420,1578
2023,272,11,1115,1502
2023,272,12,1391,990
2023,272,13,1141,1728
2023,272,14,2108,2176
2023,272,15,2849,2932
2023,272,16,2542,3079
2023,272,17,3472,3192
2023,272,18,4320,3922
2023,272,19,3374,3707
2023,272,20,2891,2500
2023,272,21,2020,2034
2023,272,22,1799,1230
2023,272,23,1456,998
2023,273,0,333,271
2023,273,1,70,207
2023,273,2,68,79
2023,273,3,92,74
2023,273,4,123,93
2023,273,5,282,219
2023,273,6,773,762
2023,273,7,1595,1564
2023,273,8,1784,2193
2023,273,9,1859,1311
2023,273,10,1081,1716
2023,273,11,1645,1459
2023,273,12,997,1167
2023,273,13,1739,1341
2023,273,14,2352,1637
2023,273,15,2808,2819
2023,273,16,2563,2635
2023,273,17,3640,3218
2023,273,18,4319,3990
2023,273,19,3936,3639
2023,273,20,2602,2040
2023,273,21,1836,1786
2023,273,22,1151,1449
2023,273,23,1357,1411
2023,274,0,188,170
2023,274,1,235,88
2023,274,2,85,53
2023,274,3,93,90
2023,274,4,91,101
2023,274,5,207,375
2023,274,6,807,523
2023,274,7,1511,1912
2023,274,8,1667,2204
2023,274,9,1269,1361
2023,274,10,1517,1594
2023,274,11,1425,1558
2023,274,12,1083,1157
2023,274,13,1612,1864
2023,274,14,2295,1682
2023,274,15,2974,2654
2023,274,16,3093,2808
2023,274,17,3991,3215
2023,274,18,4455,4289
2023,274,19,3173,3462
2023,274,20,2084,2459
2023,274,21,1672,1860
2023,274,22,1585,1913
2023,274,23,1291,1000
2023,275,0,392,300
2023,275,1,223,222
2023,275,2,71,79
2023,275,3,90,50
2023,275,4,129,86
2023,275,5,307,294
2023,275,6,967,726
2023,275,7,1779,1052
2023,275,8,1550,2453
2023,275,9,2007,2033
2023,275,10,1331,1321
2023,275,11,1053,1660
2023,275,12,1361,1045
2023,275,13,1075,1139
2023,275,14,2468,2266
2023,275,15,2691,2346
2023,275,16,2846,3324
2023,275,17,3839,3755
2023,275,18,3554,3885
2023,275,19,3752,3407
2023,275,20,2613,2291
2023,275,21,1784,1919
2023,275,22,1728,1409
2023,275,23,1388,1115
2023,276,0,220,232
2023,276,1,135,234
2023,276,2,52,99
2023,276,3,86,80
2023,276,4,107,77
2023,276,5,236,223
2023,276,6,959,593
2023,276,7,1847,1665
2023,276,8,2424,2151
2023,276,9,1247,1523
2023,276,10,1686,1791
2023,276,11,1175,1291
2023,276,12,913,1551
2023,276,13,1820,1868
2023,276,14,1576,2168
2023,276,15,2263,2627
2023,276,16,3264,3132
2023,276,17,3537,3683
2023,276,18,4046,4216
2023,276,19,3020,3335
2023,276,20,2281,2288
2023,276,21,1939,2130
2023,276,22,1091,1154
2023,276,23,1111,515
2023,277,0,241,327
2023,277,1,97,209
2023,277,2,77,90
2023,277,3,88,76
2023,277,4,80,96
2023,277,5,376,371
2023,277,6,810,940
2023,277,7,1423,1731
2023,277,8,2461,1505
2023,277,9,1343,1931
2023,277,10,1590,1182
2023,277,11,990,1385
2023,277,12,1543,1478
2023,277,13,1558,1621
2023,277,14,1550,1787
2023,277,15,2959,2744
2023,277,16,3438,2878
2023,277,17,3744,3485
2023,277,18,4055,4328
2023,277,19,3932,3709
2023,277,20,2610,2049
2023,277,21,1921,2011
2023,277,22,1650,1066
2023,277,23,962,544
2023,278,0,370,260
2023,278,1,184,54
2023,278,2,71,80
2023,278,3,89,66
2023,278,4,55,97
2023,278,5,200,381
2023,278,6,709,769
2023,278,7,1220,1449
2023,278,8,1577,1648
2023,278,9,1588,1685
2023,278,10,1628,1268
2023,278,11,1292,1700
2023,278,12,953,952
2023,278,13,1254,1262
2023,278,14,2333,2010
2023,278,15,2861,2823
2023,278,16,3429,2666
2023,278,17,3819,3890
2023,278,18,3532,4258
2023,278,19,3032,3794
2023,278,20,2959,2373
2023,278,21,1870,1718
2023,278,22,1360,1641
2023,278,23,613,1396
2023,279,0,178,323
2023,279,1,139,117
2023,279,2,89,74
2023,279,3,66,78
2023,279,4,60,73
2023,279,5,294,268
2023,279,6,789,553
2023,279,7,1674,1398
2023,279,8,1708,2140
2023,279,9,1606,1899
2023,279,10,1081,1140
2023,279,11,1285,1610
2023,279,12,863,1176
2023,279,13,1784,1495
2023,279,14,1845,1908
2023,279,15,2960,2667
2023,279,16,3475,3486
2023,279,17,3307,3796
2023,279,18,4477,4415
2023,279,19,3267,3034
2023,279,20,2372,2225
2023,279,21,1665,1544
2023,279,22,1430,1576
2023,279,23,952,852
2023,280,0,271,298
2023,280,1,201,243
2023,280,2,85,52
2023,280,3,90,71
2023,280,4,133,87
2023,280,5,372,239
2023,280,6,951,995
2023,280,7,1637,1853
2023,280,8,1607,1516
2023,280,9,1639,1446
2023,280,10,1255,1554
2023,280,11,1300,946
2023,280,12,1083,988
2023,280,13,1226,1899
2023,280,14,1912,1866
2023,280,15,2350,2302
2023,280,16,2958,2714
2023,280,17,3024,3628
2023,280,18,4416,4371
2023,280,19,3220,3875
2023,280,20,2631,2773
2023,280,21,2390,2216
2023,280,22,1346,1678
2023,280,23,766,882
2023,281,0,288,282
2023,281,1,216,198
2023,281,2,63,74
2023,281,3,74,69
2023,281,4,111,142
2023,281,5,372,242
2023,281,6,651,579
2023,281,7,1752,1839
2023,281,8,1760,2050
2023,281,9,1497,2191
2023,281,10,1698,1439
2023,281,11,1101,927
2023,281,12,1336,1486
2023,281,13,1952,1386
2023,281,14,1755,2314
2023,281,15,2707,2131
2023,281,16,2911,3112
2023,281,17,3272,3518
2023,281,18,3968,3976
2023,281,19,3730,3425
2023,281,20,2338,2875
2023,281,21,2295,1865
2023,281,22,1488,1986
2023,281,23,1290,1443
2023,282,0,346,383
2023,282,1,241,141
2023,282,2,69,91
2023,282,3,94,52
2023,282,4,79,92
2023,282,5,210,317
2023,282,6,957,987
2023,282,7,1709,1617
2023,282,8,2336,2488
2023,282,9,1517,1515
2023,282,10,1489,1627
2023,282,11,1363,1262
2023,282,12,1259,1211
2023,282,13,1302,1230
2023,282,14,1509,2220
2023,282,15,2159,2651
2023,282,16,2908,2863
2023,282,17,3477,3512
2023,282,18,4061,4338
2023,282,19,3782,3954
2023,282,20,2917,2903
2023,282,21,1689,1897
2023,282,22,1928,1778
2023,282,23,1434,1475
2023,283,0,333,398
2023,283,1,233,131
2023,283,2,63,75
2023,283,3,77,73
2023,283,4,104,78
2023,283,5,385,353
2023,283,6,598,748
2023,283,7,1254,1376
2023,283,8,1640,1572
2023,283,9,1491,2076
2023,283,10,1190,1022
2023,283,11,1130,1657
2023,283,12,1050,838
2023,283,13,1778,1833
2023,283,14,1641,1990
2023,283,15,2830,2390
2023,283,16,3031,2506
2023,283,17,3369,3701
2023,283,18,4259,3841
2023,283,19,3710,3771
2023,283,20,2895,2188
2023,283,21,2275,1804
2023,283,22,1896,1543
2023,283,23,903,805
2023,284,0,212,288
2023,284,1,151,71
2023,284,2,74,86
2023,284,3,62,55
2023,284,4,136,97
2023,284,5,353,245
2023,284,6,950,643
2023,284,7,1051,1428
2023,284,8,1596,1744
2023,284,9,2185,1648
2023,284,10,1618,1427
2023,284,11,1338,1529
2023,284,12,1295,1523
2023,284,13,1588,1061
2023,284,14,1773,2135
2023,284,15,2114,2074
2023,284,16,3247,3330
2023,284,17,3713,3206
2023,284,18,4493,3686
2023,284,19,3780,3011
2023,284,20,2374,2057
2023,284,21,2369,2316
2023,284,22,1275,1055
2023,284,23,535,1304
2023,285,0,242,232
2023,285,1,199,97
2023,285,2,99,68
2023,285,3,68,67
2023,285,4,54,59
2023,285,5,294,392
2023,285,6,554,785
2023,285,7,1017,1488
2023,285,8,2400,2209
2023,285,9,1734,1588
2023,285,10,1780,1698
2023,285,11,923,1507
2023,285,12,1145,1367
2023,285,13,1869,1278
2023,285,14,2472,2475
2023,285,15,2998,2946
2023,285,16,3304,3159
2023,285,17,3511,3059
2023,285,18,4199,4375
2023,285,19,3500,3191
2023,285,20,2570,2051
2023,285,21,1504,2020
2023,285,22,1671,1369
2023,285,23,1364,1022
2023,286,0,323,205
2023,286,1,123,152
2023,286,2,61,95
2023,286,3,82,65
2023,286,4,110,117
2023,286,5,266,318
2023,286,6,648,999
2023,286,7,1582,1287
2023,286,8,2022,1982
2023,286,9,2185,1993
2023,286,10,1689,1566
2023,286,11,1203,1406
2023,286,12,1426,1176
2023,286,13,1275,1548
2023,286,14,1772,1779
2023,286,15,2273,2077
2023,286,16,3178,2699
2023,286,17,3164,3103
2023,286,18,3756,4012
2023,286,19,3097,3632
2023,286,20,2083,2363
2023,286,21,1512,1821
2023,286,22,1679,1499
2023,286,23,586,1249
2023,287,0,280,302
2023,287,1,76,117
2023,287,2,93,85
2023,287,3,95,50
2023,287,4,137,54
2023,287,5,377,317
2023,287,6,718,778
2023,287,7,1748,1548
2023,287,8,1959,1532
2023,287,9,1704,1977
2023,287,10,1680,1615
2023,287,11,1229,1606
2023,287,12,1045,1060
2023,287,13,1404,1762
2023,287,14,2163,2105
2023,287,15,2768,2459
2023,287,16,3381,2902
2023,287,17,3439,3462
2023,287,18,3954,4351
2023,287,19,3033,3269
2023,287,20,2687,2915
2023,287,21,1827,1536
2023,287,22,1398,1748
2023,287,23,964,1058
2023,288,0,346,394
2023,288,1,184,241
2023,288,2,85,70
2023,288,3,88,66
2023,288,4,120,100
2023,288,5,322,282
2023,288,6,660,800
2023,288,7,1976,1967
2023,288,8,1781,1577
2023,288,9,2071,2178
2023,288,10,1733,1425
2023,288,11,1686,1399
2023,288,12,1392,1297
2023,288,13,1555,1004
2023,288,14,2282,1663
2023,288,15,2412,2067
2023,288,16,3338,3332
2023,288,17,3529,3990
2023,288,18,4443,4367
2023,288,19,3818,3449
2023,288,20,2018,2023
2023,288,21,2070,1959
2023,288,22,1477,1152
2023,288,23,1288,860
2023,289,0,281,294
2023,289,1,235,86
2023,289,2,96,89
2023,289,3,91,84
2023,289,4,84,90
2023,289,5,342,374
2023,289,6,891,579
2023,289,7,1788,1244
2023,289,8,1778,1867
2023,289,9,2094,1945
2023,289,10,1132,1686
2023,289,11,955,1573
2023,289,12,1554,1236
2023,289,13,1803,1760
2023,289,14,1766,1587
2023,289,15,2129,2173
2023,289,16,2552,2755
2023,289,17,3825,3266
2023,289,18,4444,4417
2023,289,19,3722,3129
2023,289,20,2109,2085
2023,289,21,1985,2264
2023,289,22,1358,1924
2023,289,23,1360,1494
2023,290,0,289,250
2023,290,1,92,229
2023,290,2,82,63
2023,290,3,58,78
2023,290,4,108,142
2023,290,5,278,219
2023,290,6,555,688
2023,290,7,1190,1555
2023,290,8,1801,1977
2023,290,9,1541,1826
2023,290,10,1201,1245
2023,290,11,1508,1028
2023,290,12,1428,1297
2023,290,13,1340,1588
2023,290,14,1817,1507
2023,290,15,2208,2401
2023,290,16,2891,3219
2023,290,17,3510,3446
2023,290,18,3995,3880
2023,290,19,3822,3563
2023,290,20,2948,2609
2023,290,21,1766,2398
2023,290,22,1547,1432
2023,290,23,867,1203
2023,291,0,278,140
2023,291,1,230,79
2023,291,2,65,65
2023,291,3,72,82
2023,291,4,138,121
2023,291,5,330,344
2023,291,6,675,856
2023,291,7,1195,1991
2023,291,8,1998,1890
2023,291,9,2087,2068
2023,291,10,1291,1414
2023,291,11,1389,1387
2023,291,12,1435,1475
2023,291,13,1570,1029
2023,291,14,2371,2355
2023,291,15,2688,2959
2023,291,16,3443,3403
2023,291,17,3929,3146
2023,291,18,3782,4155
2023,291,19,3601,3236
2023,291,20,2274,2600
2023,291,21,1835,1743
2023,291,22,1581,1464
2023,291,23,623,846
2023,292,0,168,160
2023,292,1,51,188
2023,292,2,58,74
2023,292,3,83,99
2023,292,4,91,50
2023,292,5,284,258
2023,292,6,671,991
2023,292,7,1909,1489
2023,292,8,1973,1645
2023,292,9,1759,1841
2023,292,10,1361,1589
2023,292,11,1192,1222
2023,292,12,1091,872
2023,292,13,1014,1127
2023,292,14,2080,1851
2023,292,15,2157,2402
2023,292,16,2548,3246
2023,292,17,3741,3957
2023,292,18,3890,4117
2023,292,19,3935,3356
2023,292,20,2936,2183
2023,292,21,2306,2202
2023,292,22,1929,1579
2023,292,23,713,1172
2023,293,0,113,260
2023,293,1,63,70
2023,293,2,70,78
2023,293,3,53,56
2023,293,4,80,106
2023,293,5,400,271
2023,293,6,885,592
2023,293,7,1777,1234
2023,293,8,2463,2121
2023,293,9,1850,2088
2023,293,10,1315,1663
2023,293,11,1123,1190
2023,293,12,1299,854
2023,293,13,1597,1593
2023,293,14,2183,1771
2023,293,15,2171,2394
2023,293,16,2530,2904
2023,293,17,3185,3346
2023,293,18,3688,3742
2023,293,19,3203,3221
2023,293,20,2116,2025
2023,293,21,2123,1934
2023,293,22,1739,1535
2023,293,23,596,1458
2023,294,0,294,359
2023,294,1,119,84
2023,294,2,79,52
2023,294,3,92,91
2023,294,4,142,100
2023,294,5,207,282
2023,294,6,673,533
2023,294,7,1260,1459
2023,294,8,1753,2445
2023,294,9,1944,2186
2023,294,10,1069,1188
2023,294,11,981,926
2023,294,12,861,1573
2023,294,13,1628,1675
2023,294,14,2106,1645
2023,294,15,2299,2054
2023,294,16,2931,2694
2023,294,17,3959,3477
2023,294,18,3574,3585
2023,294,19,3938,3379
2023,294,20,2441,2913
2023,294,21,2376,2440
2023,294,22,1552,1786
2023,294,23,916,938
2023,295,0,257,322
2023,295,1,69,112
2023,295,2,67,56
2023,295,3,68,63
2023,295,4,141,52
2023,295,5,340,365
2023,295,6,513,958
2023,295,7,1000,1490
2023,295,8,2026,2330
2023,295,9,1607,1660
2023,295,10,1553,1374
2023,295,11,980,1700
2023,295,12,1521,1036
2023,295,13,1550,1984
2023,295,14,2323,2469
2023,295,15,2426,2711
2023,295,16,3306,3130
2023,295,17,3892,3840
2023,295,18,3832,3715
2023,295,19,3508,3236
2023,295,20,2667,2014
2023,295,21,1744,1679
2023,295,22,1539,1075
2023,295,23,1313,1023
2023,296,0,132,232
2023,296,1,97,195
2023,296,2,70,94
2023,296,3,91,52
2023,296,4,141,141
2023,296,5,324,301
2023,296,6,829,640
2023,296,7,1789,1641
2023,296,8,1749,2209
2023,296,9,1732,1261
2023,296,10,1272,1663
2023,296,11,1568,1337
2023,296,12,1135,1207
2023,296,13,1486,1482
2023,296,14,1991,1596
2023,296,15,2772,2681
2023,296,16,2634,2563
2023,296,17,3118,3425
2023,296,18,4498,4026
2023,296,19,3055,3916
2023,296,20,2285,2072
2023,296,21,1524,2470
2023,296,22,1815,1903
2023,296,23,1019,638
2023,297,0,163,341
2023,297,1,166,140
2023,297,2,55,80
2023,297,3,92,77
2023,297,4,150,73
2023,297,5,365,345
2023,297,6,753,989
2023,297,7,1451,1127
2023,297,8,2244,1767
2023,297,9,2039,1945
2023,297,10,1246,1642
2023,297,11,1420,1350
2023,297,12,1446,1114
2023,297,13,1243,1772
2023,297,14,1702,2386
2023,297,15,2142,2433
2023,297,16,2830,2800
2023,297,17,3613,3329
2023,297,18,4037,3524
2023,297,19,3457,3563
2023,297,20,2144,2398
2023,297,21,2319,1597
2023,297,22,1461,1643
2023,297,23,579,523
2023,298,0,325,181
2023,298,1,65,94
2023,298,2,65,93
2023,298,3,97,70
2023,298,4,71,52
2023,298,5,313,289
2023,298,6,661,839
2023,298,7,1180,1422
2023,298,8,1780,2298
2023,298,9,1905,1379
2023,298,10,1102,1746
2023,298,11,1097,1611
2023,298,12,1301,1598
2023,298,13,1081,1241
2023,298,14,2394,2131
2023,298,15,2063,2210
2023,298,16,2810,2842
2023,298,17,3525,3095
2023,298,18,4113,3671
2023,298,19,3332,3047
2023,298,20,2830,2414
2023,298,21,1573,1887
2023,298,22,1096,1094
2023,298,23,731,1143
2023,299,0,108,332
2023,299,1,96,139
2023,299,2,68,78
2023,299,3,51,51
2023,299,4,90,70
2023,299,5,328,201
2023,299,6,669,800
2023,299,7,1586,1001
2023,299,8,1844,2042
2023,299,9,1444,1873
2023,299,10,1419,1787
2023,299,11,1156,1276
2023,299,12,1175,1203
2023,299,13,1285,1639
2023,299,14,2328,1837
2023,299,15,2326,2796
2023,299,16,2732,2685
2023,299,17,3327,3641
2023,299,18,3916,3561
2023,299,19,3018,3978
2023,299,20,2126,2208
2023,299,21,2226,2112
2023,299,22,1837,1611
2023,299,23,1038,812
2023,300,0,157,140
2023,300,1,168,164
2023,300,2,75,65
2023,300,3,76,72
2023,300,4,133,113
2023,300,5,319,338
2023,300,6,509,552
2023,300,7,1955,1658
2023,300,8,2493,2067
2023,300,9,1882,1747
2023,300,10,1316,1697
2023,300,11,1382,1277
2023,300,12,1405,1005
2023,300,13,1425,1411
2023,300,14,2105,2132
2023,300,15,2871,2463
2023,300,16,3140,3159
2023,300,17,3360,3982
2023,300,18,3518,3718
2023,300,19,3161,3870
2023,300,20,2984,2195
2023,300,21,1556,1723
2023,300,22,1193,1698
2023,300,23,645,631
2023,301,0,366,112
2023,301,1,178,229
2023,301,2,79,72
2023,301,3,66,98
2023,301,4,123,135
2023,301,5,382,353
2023,301,6,878,504
2023,301,7,1285,1711
2023,301,8,1900,2156
2023,301,9,1831,1452
2023,301,10,1062,1156
2023,301,11,1606,1415
2023,301,12,850,1433
2023,301,13,1650,1839
2023,301,14,1870,1648
2023,301,15,2095,2811
2023,301,16,3070,3084
2023,301,17,3421,3974
2023,301,18,3719,3885
2023,301,19,3110,3904
2023,301,20,2536,2821
2023,301,21,2207,2143
2023,301,22,1899,1652
2023,301,23,1304,1425
2023,302,0,400,379
2023,302,1,184,223
2023,302,2,68,71
2023,302,3,96,91
2023,302,4,135,83
2023,302,5,332,214
2023,302,6,879,812
2023,302,7,1459,1982
2023,302,8,2081,2435
2023,302,9,1582,1880
2023,302,10,1350,1503
2023,302,11,1669,1261
2023,302,12,1011,1454
2023,302,13,1610,1117
2023,302,14,2017,2430
2023,302,15,2715,2861
2023,302,16,2665,3228
2023,302,17,3546,3140
2023,302,18,3782,3684
2023,302,19,3302,3083
2023,302,20,2050,2718
2023,302,21,2059,2120
2023,302,22,1264,1595
2023,302,23,1114,1301
2023,303,0,136,379
2023,303,1,142,236
2023,303,2,58,89
2023,303,3,100,91
2023,303,4,73,133
2023,303,5,382,269
2023,303,6,716,747
2023,303,7,1298,1939
2023,303,8,2491,1533
2023,303,9,1235,1609
2023,303,10,1755,1699
2023,303,11,1069,1353
2023,303,12,1531,1464
2023,303,13,1280,1988
2023,303,14,2398,2376
2023,303,15,2564,2440
2023,303,16,2742,3368
2023,303,17,3702,3215
2023,303,18,4255,4476
2023,303,19,3005,3426
2023,303,20,2220,2041
2023,303,21,2156,1514
2023,303,22,1144,1812
2023,303,23,1065,807
2023,304,0,257,289
2023,304,1,145,227
2023,304,2,98,75
2023,304,3,75,84
2023,304,4,134,72
2023,304,5,328,276
2023,304,6,579,682
2023,304,7,1275,1111
2023,304,8,2400,2196
2023,304,9,1855,1980
2023,304,10,1077,1705
2023,304,11,1338,923
2023,304,12,1257,1049
2023,304,13,1243,1275
2023,304,14,1763,1721
2023,304,15,2191,2513
2023,304,16,3050,3228
2023,304,17,3185,3880
2023,304,18,4110,3717
2023,304,19,3629,3588
2023,304,20,2532,2831
2023,304,21,1507,1921
2023,304,22,1349,1918
2023,304,23,955,896
2023,305,0,347,191
2023,305,1,102,178
2023,305,2,92,82
2023,305,3,62,93
2023,305,4,132,54
2023,305,5,249,359
2023,305,6,995,645
2023,305,7,1942,1412
2023,305,8,1995,2148
2023,305,9,2095,2109
2023,305,10,1542,1767
2023,305,11,1147,1322
2023,305,12,1286,1025
2023,305,13,1297,1269
2023,305,14,2280,1865
2023,305,15,2722,2811
2023,305,16,3313,2833
2023,305,17,3988,3831
2023,305,18,4420,4245
2023,305,19,3187,3202
2023,305,20,2333,2787
2023,305,21,2419,2426
2023,305,22,1572,1365
2023,305,23,1084,547
2023,306,0,300,261
2023,306,1,126,238
2023,306,2,59,81
2023,306,3,82,99
2023,306,4,55,79
2023,306,5,229,214
2023,306,6,698,832
2023,306,7,1747,1165
2023,306,8,1811,2027
2023,306,9,1287,1971
2023,306,10,1247,1012
2023,306,11,917,1201
2023,306,12,1421,1305
2023,306,13,1621,1366
2023,306,14,2271,1644
2023,306,15,2092,2871
2023,306,16,3380,3257
2023,306,17,3112,3620
2023,306,18,3689,4345
2023,306,19,3071,3820
2023,306,20,2081,2113
2023,306,21,1800,2388
2023,306,22,1115,1599
2023,306,23,1327,755
2023,307,0,195,286
2023,307,1,73,173
2023,307,2,89,60
2023,307,3,60,85
2023,307,4,139,93
2023,307,5,262,299
2023,307,6,692,693
2023,307,7,1188,1827
2023,307,8,2114,1699
2023,307,9,1935,1947
2023,307,10,1077,1080
2023,307,11,1677,1511
2023,307,12,827,1063
2023,307,13,1669,1271
2023,307,14,1840,2448
2023,307,15,2570,2637
2023,307,16,2582,2981
2023,307,17,3344,3304
2023,307,18,4368,3600
2023,307,19,3294,3598
2023,307,20,2690,2984
2023,307,21,2255,2349
2023,307,22,1435,1979
2023,307,23,1035,1317
2023,308,0,186,359
2023,308,1,214,67
2023,308,2,56,51
2023,308,3,55,70
2023,308,4,123,136
2023,308,5,323,342
2023,308,6,737,814
